"['通州', '马驹桥']",珠江逸景,240,26607.5,"['2室1厅1卫', '底层 (共14层)', '90.2㎡', '平层', '70.75㎡', '板楼', '南', '钢混结构', '精装', '两梯四户', '集中供暖', '有']","['2020年06月07日', '商品房', '2013年03月12日', '普通住宅', '满五年', '共有', '已上传房本照片']",28530元/㎡,2007年建成,塔楼/板楼/塔板结合,25栋
"['亦庄开发区', '马驹桥']",新海南里,245,34920.2,"['2室1厅1卫', '高楼层 (共6层)', '70.16㎡', '平层', '60.62㎡', '板楼', '南 北', '混合结构', '精装', '一梯两户', '集中供暖']","['2020年06月07日', '商品房', '2009年07月05日', '普通住宅', '满五年', '非共有', '已上传房本照片']",33510元/㎡,2003年建成,板楼,20栋
"['朝阳', '双井']",首城国际C区,1280,91174.6,"['3室2厅2卫', '低楼层 (共28层)', '140.39㎡', '平层', '114.13㎡', '塔楼', '南 北', '钢混结构', '精装', '两梯四户', '集中供暖', '有']","['2020年06月07日', '商品房', '2015年08月11日', '普通住宅', '满两年', '非共有', '已上传房本照片']",89975元/㎡,2011年建成,塔楼/板楼/塔板结合,6栋
"['丰台', '玉泉营']",三环新城7号院,447,53062.7,"['2室1厅1卫', '底层 (共27层)', '84.24㎡', '平层', '69.06㎡', '塔楼', '东', '钢混结构', '简装', '两梯六户', '自供暖', '有']","['2020年06月07日', '商品房', '2015年07月24日', '普通住宅', '满两年', '非共有', '已上传房本照片']",53380元/㎡,2003年建成,塔楼/板楼/塔板结合/平房,13栋
"['朝阳', '甘露园']",甘露家园,328,60438.5,"['2室1厅1卫', '底层 (共5层)', '54.27㎡', '平层', '板楼', '南 北', '混合结构', '简装', '一梯三户', '集中供暖']","['2020年06月07日', '已购公房', '2001年01月11日', '普通住宅', '满五年', '非共有', '已上传房本照片']",54964元/㎡,1975年建成,板楼/塔板结合,23栋
"['大兴', '大兴其它']",福苑小区,254.5,31980.4,"['3室1厅1卫', '底层 (共6层)', '79.58㎡', '平层', '板楼', '南 北', '混合结构', '简装', '一梯两户', '集中供暖']","['2020年06月07日', '商品房', '2004年02月16日', '普通住宅', '满五年', '非共有', '已上传房本照片']",33233元/㎡,1987年建成,板楼,43栋
"['朝阳', '首都机场']",南平里,267,36129.9,"['3室1厅1卫', '高楼层 (共6层)', '73.9㎡', '平层', '52.74㎡', '板楼', '南 北', '混合结构', '精装', '一梯三户', '集中供暖']","['2020年06月07日', '商品房', '2016年03月08日', '普通住宅', '满两年', '非共有', '已上传房本照片']",37322元/㎡,1980年建成,板楼,58栋
"['亦庄开发区', '马驹桥']",莲水怡园,304,31246.8,"['2室1厅1卫', '顶层 (共12层)', '97.29㎡', '平层', '79.78㎡', '板塔结合', '南 北', '钢混结构', '精装', '一梯三户', '集中供暖', '有']","['2020年06月07日', '商品房', '2012年11月30日', '普通住宅', '满五年', '非共有', '已上传房本照片']",32322元/㎡,2003年建成,板楼/塔板结合,14栋
"['丰台', '草桥']",玉安园,429,51668.1,"['2室2厅1卫', '中楼层 (共20层)', '83.03㎡', '平层', '67.33㎡', '塔楼', '西北', '钢混结构', '精装', '两梯十户', '集中供暖', '有']","['2020年06月07日', '商品房', '2009年12月09日', '普通住宅', '满五年', '非共有', '已上传房本照片']",51180元/㎡,1998年建成,塔楼/板楼,5栋
"['房山', '长阳']",加州水郡三期,290,31847.1,"['2室1厅1卫', '高楼层 (共15层)', '91.06㎡', '平层', '75.47㎡', '板塔结合', '西南', '钢混结构', '精装', '两梯六户', '自供暖', '有']","['2020年06月07日', '商品房', '2014年08月25日', '普通住宅', '满五年', '共有', '已上传房本照片']",31675元/㎡,2007年建成,塔楼/板楼/塔板结合,54栋
"['朝阳', '百子湾']",沿海赛洛城二期,735,65379.8,"['3室1厅2卫', '中楼层 (共4层)', '112.42㎡', '平层', '98.72㎡', '板楼', '南 北', '钢混结构', '精装', '一梯两户', '集中供暖']","['2020年06月07日', '商品房', '2008年05月22日', '普通住宅', '满五年', '非共有', '已上传房本照片']",63051元/㎡,2007年建成,板楼/塔板结合,10栋
"['丰台', '青塔']",林栖园,600,53452.1,"['3室1厅1卫', '高楼层 (共6层)', '112.25㎡', '平层', '板楼', '南 北', '钢混结构', '精装', '一梯两户', '自供暖']","['2020年06月07日', '商品房', '2008年11月26日', '普通住宅', '满五年', '非共有', '已上传房本照片']",52698元/㎡,2006年建成,板楼,2栋
"['昌平', '昌平其它']",龙湖滟澜新宸西区,399,41291.5,"['3室2厅2卫', '高楼层 (共14层)', '96.63㎡', '平层', '板楼', '南', '钢混结构', '毛坯', '两梯两户', '集中供暖', '有']","['2020年06月07日', '商品房', '2017年09月13日', '普通住宅', '满两年', '共有', '已上传房本照片']",37949元/㎡,2015年建成,板楼,36栋
"['海淀', '西三旗']",悦秀园,368,60997.8,"['1室1厅1卫', '中楼层 (共6层)', '60.33㎡', '平层', '板楼', '南 北', '混合结构', '简装', '一梯三户', '集中供暖']","['2020年06月07日', '商品房', '2014年01月13日', '普通住宅', '满五年', '非共有', '已上传房本照片']",59327元/㎡,2000年建成,板楼,9栋
"['西城', '长椿街']",感化胡同3号院,700,105644,"['2室1厅1卫', '高楼层 (共6层)', '66.26㎡', '平层', '45.12㎡', '板楼', '南 北', '混合结构', '简装', '一梯两户', '集中供暖']","['2020年06月07日', '已购公房', '2004年02月10日', '普通住宅', '满五年', '非共有', '已上传房本照片']",108919元/㎡,1978年建成,板楼,10栋
"['朝阳', '双井']",东环18公寓,470,71942.4,"['1室1厅1卫', '高楼层 (共11层)', '65.33㎡', '平层', '51.56㎡', '板楼', '北', '钢混结构', '简装', '一梯三户', '集中供暖', '有']","['2020年06月07日', '商品房', '2017年07月07日', '普通住宅', '满两年', '共有', '已上传房本照片']",70738元/㎡,2002年建成,板楼,3栋
"['西城', '木樨地']",复兴门南大街,865,139292,"['2室1厅1卫', '中楼层 (共16层)', '62.1㎡', '平层', '塔楼', '东南', '钢混结构', '精装', '两梯八户', '集中供暖', '有']","['2020年06月07日', '央产房', '2003年07月06日', '普通住宅', '满五年', '非共有', '已上传房本照片']",142343元/㎡,1975年建成,塔楼,5栋
"['石景山', '八角']",八角北里,288,49801.1,"['2室1厅1卫', '低楼层 (共6层)', '57.83㎡', '平层', '40.49㎡', '板楼', '南 北', '混合结构', '简装', '一梯三户', '集中供暖']","['2020年06月07日', '已购公房', '1999年06月15日', '普通住宅', '满五年', '非共有', '已上传房本照片']",49915元/㎡,1984年建成,塔楼/板楼,47栋
"['通州', '玉桥']",玉桥西里70号院,399,47269.3,"['2室1厅1卫', '低楼层 (共6层)', '84.41㎡', '平层', '板楼', '南 北', '混合结构', '精装', '一梯两户', '集中供暖']","['2020年06月07日', '已购公房', '2011年04月06日', '普通住宅', '满五年', '非共有', '已上传房本照片']",44210元/㎡,1993年建成,板楼,14栋
"['朝阳', '百子湾']",金海国际南区,650,59814.1,"['2室1厅2卫', '低楼层 (共23层)', '108.67㎡', '平层', '89.7㎡', '塔楼', '东南', '钢混结构', '精装', '三梯八户', '自供暖', '有']","['2020年06月07日', '商品房', '2006年05月23日', '普通住宅', '满五年', '非共有', '已上传房本照片']",57176元/㎡,2005年建成,塔楼/板楼/塔板结合,7栋
"['丰台', '北京南站']",开阳里一街,315,63126.3,"['2室1厅1卫', '底层 (共6层)', '49.9㎡', '平层', '板楼', '南 北', '混合结构', '简装', '一梯三户', '集中供暖']","['2020年06月07日', '已购公房', '2004年03月15日', '普通住宅', '满五年', '非共有', '已上传房本照片']",64150元/㎡,1988年建成,板楼/塔板结合,6栋
"['丰台', '成寿寺']",四方景园三区,735,59921.7,"['3室1厅1卫', '高楼层 (共15层)', '122.66㎡', '平层', '102.14㎡', '板塔结合', '南 北', '钢混结构', '简装', '一梯四户', '自供暖', '有']","['2020年06月07日', '一类经济适用房', '2008年07月18日', '普通住宅', '满五年', '非共有', '已上传房本照片']",56116元/㎡,2006年建成,塔板结合,4栋
"['朝阳', '北苑']",北苑家园望春园,583,62945.4,"['2室1厅1卫', '低楼层 (共18层)', '92.62㎡', '平层', '板塔结合', '南 北', '钢混结构', '精装', '两梯六户', '集中供暖', '有']","['2020年06月07日', '商品房', '2010年11月20日', '普通住宅', '满五年', '非共有', '已上传房本照片']",55583元/㎡,2006年建成,塔楼/板楼/塔板结合/平房,18栋
"['昌平', '回龙观']",新龙城,463,52518.1,"['2室2厅1卫', '高楼层 (共15层)', '88.16㎡', '平层', '71.62㎡', '板楼', '东北', '钢混结构', '精装', '一梯三户', '自供暖', '有']","['2020年06月07日', '商品房', '2015年09月02日', '普通住宅', '满两年', '共有', '已上传房本照片']",52122元/㎡,2006年建成,板楼/塔板结合,41栋
"['昌平', '霍营']",龙锦苑东一区,398,40414.3,"['2室1厅1卫', '低楼层 (共6层)', '98.48㎡', '平层', '板楼', '南 北', '混合结构', '简装', '一梯两户', '自供暖']","['2020年06月07日', '一类经济适用房', '2008年04月28日', '普通住宅', '满五年', '非共有', '已上传房本照片']",37392元/㎡,2007年建成,板楼,18栋
"['海淀', '玉泉路']",玉海园一里,482,69966.6,"['1室1厅1卫', '底层 (共11层)', '68.89㎡', '平层', '塔楼', '东南', '钢混结构', '精装', '两梯八户', '集中供暖', '有']","['2020年06月07日', '商品房', '2003年04月17日', '普通住宅', '满五年', '非共有', '已上传房本照片']",75067元/㎡,1997年建成,塔楼/板楼,18栋
"['朝阳', '团结湖']",白家庄东里,610,70585.5,"['3室1厅1卫', '低楼层 (共16层)', '86.42㎡', '平层', '板楼', '南 北', '钢混结构', '简装', '一梯三户', '集中供暖', '有']","['2020年06月07日', '商品房', '2010年01月19日', '普通住宅', '满五年', '非共有', '已上传房本照片']",65082元/㎡,1956年建成,板楼/塔板结合,23栋
"['丰台', '北大地']",西安街甲4号院,405,67839.2,"['2室1厅1卫', '高楼层 (共6层)', '59.7㎡', '平层', '板楼', '南 北', '混合结构', '简装', '一梯三户', '集中供暖']","['2020年06月07日', '已购公房', '2003年02月12日', '普通住宅', '满五年', '非共有', '已上传房本照片']",63887元/㎡,1988年建成,板楼,2栋
"['大兴', '南中轴机场商务区']",新兴家园,270,30076.9,"['2室1厅1卫', '底层 (共10层)', '89.77㎡', '平层', '75.41㎡', '板楼', '南 北', '钢混结构', '其他', '一梯三户', '自供暖', '有']","['2020年06月07日', '商品房', '2020年06月08日', '普通住宅', '暂无数据', '非共有', '已上传房本照片']",28062元/㎡,1994年建成,板楼/塔板结合,31栋
"['通州', '通州北苑']",西马庄园,260,32282.1,"['2室1厅1卫', '高楼层 (共6层)', '80.54㎡', '平层', '板楼', '南 北', '混合结构', '精装', '一梯两户', '集中供暖']","['2020年06月07日', '商品房', '2019年10月15日', '普通住宅', '暂无数据', '非共有', '已上传房本照片']",34843元/㎡,1994年建成,板楼,57栋
"['海淀', '田村']",绿谷雅园,598,54010.1,"['3室1厅1卫', '中楼层 (共5层)', '110.72㎡', '平层', '98.59㎡', '板楼', '南 北', '混合结构', '简装', '一梯两户', '自供暖']","['2020年06月07日', '商品房', '2010年10月21日', '普通住宅', '满五年', '非共有', '已上传房本照片']",49871元/㎡,2004年建成,板楼,20栋
"['海淀', '清河']",永泰东里,425,70364.2,"['2室1厅1卫', '底层 (共6层)', '60.4㎡', '平层', '板楼', '南 北', '混合结构', '简装', '一梯两户', '集中供暖']","['2020年06月07日', '已购公房', '2001年11月13日', '普通住宅', '满五年', '非共有', '已上传房本照片']",66825元/㎡,1994年建成,板楼,47栋
"['海淀', '万寿路']",复兴路甲65号,868,107559,"['3室1厅1卫', '高楼层 (共12层)', '80.7㎡', '平层', '板塔结合', '南 北', '钢混结构', '简装', '两梯十一户', '集中供暖', '有']","['2020年06月07日', '央产房', '2019年10月29日', '普通住宅', '暂无数据', '非共有', '已上传房本照片']",108251元/㎡,1985年建成,塔板结合,1栋
"['大兴', '枣园']",首座御园一区二期,315,33365.1,"['2室2厅1卫', '中楼层 (共15层)', '94.41㎡', '平层', '72.86㎡', '板塔结合', '南 北', '钢混结构', '简装', '两梯四户', '集中供暖', '有']","['2020年06月07日', '二类经济适用房', '2019年01月04日', '普通住宅', '暂无数据', '非共有', '已上传房本照片']",32046元/㎡,2015年建成,塔板结合,15栋
"['门头沟', '大峪']",惠民家园,285,38902.5,"['2室1厅1卫', '高楼层 (共14层)', '73.26㎡', '平层', '59.9㎡', '板楼', '南', '钢混结构', '简装', '一梯四户', '集中供暖', '有']","['2020年06月07日', '二类经济适用房', '2011年11月09日', '普通住宅', '满五年', '非共有', '已上传房本照片']",35317元/㎡,2009年建成,板楼,27栋
"['大兴', '枣园']",马赛公馆,401,48214.5,"['2室1厅1卫', '高楼层 (共17层)', '83.17㎡', '平层', '板楼', '南', '钢混结构', '其他', '两梯三户', '集中供暖', '有']","['2020年06月07日', '商品房', '2014年07月23日', '普通住宅', '满五年', '共有', '已上传房本照片']",44142元/㎡,2011年建成,板楼,20栋
"['朝阳', '十八里店']",燕归宁馨园,630,42822.2,"['3室2厅2卫', '高楼层 (共12层)', '147.12㎡', '平层', '126.67㎡', '板塔结合', '南 北', '钢混结构', '精装', '一梯两户', '自供暖', '有']","['2020年06月07日', '商品房', '2006年12月29日', '普通住宅', '满五年', '共有', '已上传房本照片']",40316元/㎡,2005年建成,板楼/塔板结合,6栋
"['朝阳', '望京']",南湖中园二区,505,74264.7,"['2室1厅1卫', '高楼层 (共6层)', '68㎡', '平层', '57.03㎡', '板楼', '南 北', '混合结构', '精装', '一梯两户', '集中供暖']","['2020年06月07日', '商品房', '2004年06月14日', '普通住宅', '满五年', '非共有', '已上传房本照片']",67189元/㎡,1993年建成,塔楼/板楼,36栋
"['亦庄开发区', '亦庄']",天宝家园,419,58749.3,"['2室1厅1卫', '高楼层 (共6层)', '71.32㎡', '平层', '61.39㎡', '板楼', '南 北', '混合结构', '精装', '一梯两户', '集中供暖']","['2020年06月07日', '商品房', '2012年04月18日', '普通住宅', '满五年', '共有', '已上传房本照片']",55785元/㎡,2001年建成,板楼,14栋
"['石景山', '鲁谷']",京汉旭城,425,54536.1,"['2室1厅1卫', '中楼层 (共23层)', '77.93㎡', '平层', '63.58㎡', '塔楼', '西南 北', '钢混结构', '精装', '两梯七户', '集中供暖', '有']","['2020年06月07日', '商品房', '2013年06月08日', '普通住宅', '满五年', '非共有', '已上传房本照片']",58141元/㎡,2003年建成,塔楼/板楼,15栋
"['海淀', '双榆树']",知春里,680,110390,"['2室1厅1卫', '高楼层 (共18层)', '61.6㎡', '平层', '塔楼', '西南', '钢混结构', '精装', '两梯十户', '集中供暖', '有']","['2020年06月07日', '已购公房', '1999年11月10日', '普通住宅', '满五年', '非共有', '已上传房本照片']",102665元/㎡,1980年建成,塔楼/板楼,27栋
"['门头沟', '门头沟其它']",梧桐苑清露园,355,42041.7,"['2室1厅1卫', '低楼层 (共28层)', '84.44㎡', '平层', '65.82㎡', '板楼', '南', '钢混结构', '精装', '两梯三户', '集中供暖', '有']","['2020年06月07日', '商品房', '2015年04月28日', '普通住宅', '满五年', '非共有', '已上传房本照片']",43110元/㎡,2013年建成,板楼,6栋
"['石景山', '苹果园']",金顶街三区,425,42722.2,"['2室1厅1卫', '低楼层 (共18层)', '99.48㎡', '平层', '塔楼', '西南', '钢混结构', '简装', '两梯八户', '集中供暖', '有']","['2020年06月07日', '已购公房', '2009年08月11日', '普通住宅', '满五年', '非共有', '已上传房本照片']",45295元/㎡,2003年建成,塔楼/塔板结合,7栋
"['通州', '乔庄']",玉桥北里,315,45507.1,"['3室1厅1卫', '低楼层 (共6层)', '69.22㎡', '平层', '板楼', '南 北', '混合结构', '简装', '一梯两户', '集中供暖']","['2020年06月07日', '已购公房', '1994年03月21日', '普通住宅', '满五年', '非共有', '已上传房本照片']",44405元/㎡,1988年建成,板楼,50栋
"['石景山', '鲁谷']",双锦园,502,54042.4,"['3室1厅1卫', '低楼层 (共14层)', '92.89㎡', '平层', '78.7㎡', '板塔结合', '东 西 北', '钢混结构', '精装', '两梯两户', '集中供暖', '有']","['2020年06月07日', '商品房', '2013年11月01日', '普通住宅', '满五年', '非共有', '已上传房本照片']",47808元/㎡,2000年建成,塔板结合,2栋
"['通州', '九棵树(家乐福)']",旗舰凯旋二三期,269,41384.6,"['1室1厅1卫', '低楼层 (共6层)', '65㎡', '平层', '57.76㎡', '板楼', '南 北', '混合结构', '精装', '一梯三户', '集中供暖']","['2020年06月07日', '商品房', '2009年11月08日', '普通住宅', '满五年', '非共有', '已上传房本照片']",42207元/㎡,2002年建成,板楼,28栋
"['昌平', '天通苑']",天通苑本五区,417,41867.5,"['2室1厅1卫', '低楼层 (共6层)', '99.6㎡', '平层', '板楼', '南 北', '混合结构', '精装', '一梯两户', '集中供暖']","['2020年06月07日', '一类经济适用房', '2002年03月13日', '普通住宅', '满五年', '非共有', '已上传房本照片']",38067元/㎡,1998年建成,板楼/塔板结合,33栋
"['通州', '通州北苑']",西马庄园,308,35627.5,"['2室1厅1卫', '高楼层 (共6层)', '86.45㎡', '平层', '板楼', '南 北', '混合结构', '精装', '一梯两户', '集中供暖']","['2020年06月07日', '已购公房', '2014年03月11日', '普通住宅', '满五年', '非共有', '已上传房本照片']",34843元/㎡,1994年建成,板楼,57栋
"['大兴', '枣园']",盛嘉华苑,210,30303,"['2室2厅1卫', '高楼层 (共18层)', '69.3㎡', '平层', '55.79㎡', '板塔结合', '南', '钢混结构', '简装', '两梯四户', '集中供暖', '有']","['2020年06月07日', '限价商品房', '2015年03月12日', '普通住宅', '满五年', '非共有', '已上传房本照片']",34419元/㎡,2012年建成,塔板结合,16栋
"['昌平', '南邵']",中国铁建青秀尚城,376,40967.5,"['3室2厅1卫', '低楼层 (共17层)', '91.78㎡', '平层', '70.82㎡', '板塔结合', '南 北', '钢混结构', '简装', '两梯三户', '集中供暖', '有']","['2020年06月07日', '商品房', '2018年09月20日', '普通住宅', '暂无数据', '共有', '已上传房本照片']",41258元/㎡,2013年建成,板楼/塔板结合,18栋
"['昌平', '西三旗']",旗胜家园,385,43414.5,"['2室1厅1卫', '顶层 (共28层)', '88.68㎡', '平层', '70.94㎡', '板塔结合', '南 北', '钢混结构', '精装', '两梯四户', '自供暖', '有']","['2020年06月07日', '限价商品房', '2014年08月26日', '普通住宅', '满五年', '非共有', '已上传房本照片']",45220元/㎡,2009年建成,塔板结合,19栋
"['石景山', '八角']",八角南里,320,49743.5,"['2室1厅1卫', '中楼层 (共20层)', '64.33㎡', '平层', '塔楼', '东 北', '钢混结构', '精装', '两梯八户', '集中供暖', '有']","['2020年06月07日', '商品房', '2011年10月28日', '普通住宅', '满五年', '非共有', '已上传房本照片']",49512元/㎡,1985年建成,塔楼/板楼,26栋
"['通州', '果园']",达富苑,390,40536.3,"['2室2厅1卫', '高楼层 (共7层)', '96.21㎡', '平层', '板楼', '南 北', '混合结构', '简装', '一梯两户', '集中供暖']","['2020年06月07日', '商品房', '2013年04月16日', '普通住宅', '满五年', '共有', '已上传房本照片']",40732元/㎡,2002年建成,板楼,12栋
"['顺义', '后沙峪']",双裕小区,300,41146.6,"['2室2厅1卫', '中楼层 (共5层)', '72.91㎡', '平层', '板楼', '南 北', '混合结构', '其他', '一梯三户', '集中供暖']","['2020年06月07日', '商品房', '1998年11月25日', '普通住宅', '满五年', '非共有', '已上传房本照片']",39402元/㎡,1991年建成,板楼,15栋
"['海淀', '世纪城']",远大园六区,830,96511.6,"['3室1厅1卫', '顶层 (共6层)', '86㎡', '平层', '板楼', '南 北', '混合结构', '精装', '一梯两户', '集中供暖']","['2020年06月07日', '商品房', '2015年05月06日', '普通住宅', '满五年', '非共有', '已上传房本照片']",94797元/㎡,2000年建成,塔楼/板楼,9栋
"['朝阳', '望京']",国风北京一期,1150,79961.1,"['3室1厅2卫', '低楼层 (共22层)', '143.82㎡', '平层', '120.18㎡', '塔楼', '东南', '钢混结构', '精装', '两梯四户', '自供暖', '有']","['2020年06月07日', '商品房', '2016年10月24日', '普通住宅', '满两年', '共有', '已上传房本照片']",79270元/㎡,2005年建成,塔楼/板楼,6栋
"['石景山', '苹果园']",苹果园小区二区,370,43158.8,"['3室1厅1卫', '低楼层 (共16层)', '85.73㎡', '平层', '塔楼', '东 南 北', '钢混结构', '简装', '两梯七户', '集中供暖', '有']","['2020年06月07日', '已购公房', '2008年08月24日', '普通住宅', '满五年', '非共有', '已上传房本照片']",44048元/㎡,1994年建成,塔楼,16栋
"['昌平', '昌平其它']",保利罗兰香谷,380,44600.9,"['2室1厅1卫', '中楼层 (共14层)', '85.2㎡', '平层', '板楼', '南', '钢混结构', '其他', '两梯三户', '集中供暖', '有']","['2020年06月07日', '商品房', '2016年09月01日', '普通住宅', '满两年', '非共有', '已上传房本照片']",45361元/㎡,2012年建成,板楼/平房,13栋
"['丰台', '北大地']",西幸福街,465,68523.4,"['3室1厅1卫', '底层 (共6层)', '67.86㎡', '平层', '板楼', '南 北', '混合结构', '简装', '一梯两户', '集中供暖']","['2020年06月07日', '商品房', '2004年03月19日', '普通住宅', '满五年', '非共有', '已上传房本照片']",60686元/㎡,1988年建成,板楼,4栋
"['朝阳', '四惠']",通惠家园,419,48501,"['2室1厅1卫', '中楼层 (共28层)', '86.39㎡', '平层', '69.3㎡', '板塔结合', '东南', '钢混结构', '简装', '三梯十户', '集中供暖', '有']","['2020年06月07日', '一类经济适用房', '2004年01月05日', '普通住宅', '满五年', '共有', '已上传房本照片']",54338元/㎡,1999年建成,塔楼/板楼/塔板结合,29栋
"['昌平', '回龙观']",融泽嘉园,505,54219.5,"['2室1厅1卫', '中楼层 (共25层)', '93.14㎡', '平层', '69.71㎡', '板塔结合', '南 北', '钢混结构', '精装', '四梯六户', '集中供暖', '有']","['2020年06月07日', '商品房', '2016年10月17日', '普通住宅', '满两年', '共有', '已上传房本照片']",51278元/㎡,2013年建成,板楼/塔板结合,47栋
"['大兴', '枣园']",团河苑,220,36801.6,"['2室1厅1卫', '底层 (共6层)', '59.78㎡', '平层', '板楼', '南 北', '混合结构', '简装', '一梯两户', '集中供暖']","['2020年06月07日', '商品房', '2012年10月25日', '普通住宅', '满五年', '非共有', '已上传房本照片']",36712元/㎡,1981年建成,板楼,47栋
"['海淀', '安宁庄']",毛纺住宅北小区,415,71923.7,"['2室1厅1卫', '中楼层 (共7层)', '57.7㎡', '平层', '板楼', '东 西', '混合结构', '精装', '一梯两户', '集中供暖']","['2020年06月07日', '商品房', '2007年01月23日', '普通住宅', '满五年', '非共有', '已上传房本照片']",67724元/㎡,1990年建成,板楼,10栋
"['朝阳', '常营']",柏林爱乐三期,385,57164.1,"['1室1厅1卫', '低楼层 (共11层)', '67.35㎡', '平层', '55.84㎡', '板楼', '东', '钢混结构', '精装', '一梯四户', '集中供暖', '有']","['2020年06月07日', '商品房', '2019年12月17日', '普通住宅', '暂无数据', '非共有', '已上传房本照片']",56537元/㎡,2007年建成,板楼,13栋
"['大兴', '旧宫']",清欣园,376,41219,"['2室1厅1卫', '低楼层 (共12层)', '91.22㎡', '平层', '77.03㎡', '板楼', '南 北', '钢混结构', '简装', '一梯两户', '集中供暖', '有']","['2020年06月07日', '商品房', '2003年12月12日', '普通住宅', '满五年', '非共有', '已上传房本照片']",37614元/㎡,1993年建成,板楼,11栋
"['朝阳', '常营']",北京新天地五期,393,58525.7,"['1室1厅1卫', '低楼层 (共27层)', '67.15㎡', '平层', '53.51㎡', '板塔结合', '东北', '钢混结构', '精装', '两梯五户', '集中供暖', '有']","['2020年06月07日', '商品房', '2015年02月02日', '普通住宅', '满五年', '非共有', '已上传房本照片']",54114元/㎡,2009年建成,塔板结合,7栋
"['昌平', '天通苑']",天通西苑二区,378,38741.4,"['2室1厅1卫', '中楼层 (共32层)', '97.57㎡', '平层', '77.69㎡', '塔楼', '东', '混合结构', '精装', '三梯八户', '集中供暖', '有']","['2020年06月07日', '商品房', '2019年07月02日', '普通住宅', '暂无数据', '非共有', '已上传房本照片']",36264元/㎡,2000年建成,塔楼/板楼/塔板结合,22栋
"['西城', '广安门']",西豪逸景,865,88745.3,"['2室1厅1卫', '中楼层 (共28层)', '97.47㎡', '平层', '79.02㎡', '塔楼', '东', '钢混结构', '简装', '三梯十二户', '集中供暖', '有']","['2020年06月07日', '商品房', '2017年06月09日', '普通住宅', '满两年', '共有', '已上传房本照片']",84264元/㎡,2001年建成,塔楼/板楼,10栋
"['昌平', '回龙观']",龙华园,381,54057.9,"['2室1厅1卫', '中楼层 (共6层)', '70.48㎡', '平层', '板楼', '北 南', '混合结构', '精装', '一梯两户', '集中供暖']","['2020年06月07日', '商品房', '2015年05月26日', '普通住宅', '满五年', '非共有', '已上传房本照片']",47546元/㎡,1984年建成,塔楼/板楼,41栋
"['朝阳', '工体']",东直门外大街(朝阳）,575,80633.9,"['3室1厅1卫', '中楼层 (共16层)', '71.31㎡', '平层', '塔楼', '南 北', '钢混结构', '简装', '两梯八户', '集中供暖', '有']","['2020年06月07日', '已购公房', '1999年08月01日', '普通住宅', '满五年', '非共有', '已上传房本照片']",77165元/㎡,1976年建成,塔楼/板楼/塔板结合,11栋
"['昌平', '天通苑']",太平家园,386,46305.2,"['2室2厅1卫', '低楼层 (共6层)', '83.36㎡', '平层', '板楼', '南 北', '混合结构', '精装', '一梯两户', '集中供暖']","['2020年06月07日', '商品房', '2015年07月17日', '普通住宅', '满两年', '共有', '已上传房本照片']",42065元/㎡,1995年建成,板楼,33栋
"['丰台', '看丹桥']",新华街六里,328,51410.7,"['2室1厅1卫', '高楼层 (共6层)', '63.8㎡', '平层', '板楼', '南 北', '混合结构', '简装', '一梯两户', '集中供暖']","['2020年06月07日', '商品房', '2013年04月23日', '普通住宅', '满五年', '非共有', '已上传房本照片']",49969元/㎡,1994年建成,板楼,7栋
"['朝阳', '国展']",左家庄南里,430,68124.2,"['2室1厅1卫', '底层 (共6层)', '63.12㎡', '平层', '板楼', '南 北', '砖混结构', '精装', '一梯三户', '集中供暖']","['2020年06月07日', '已购公房', '2018年01月18日', '普通住宅', '满两年', '非共有', '已上传房本照片']",64537元/㎡,1954年建成,板楼/塔板结合,15栋
"['朝阳', '百子湾']",百子湾家园一区,495,48932.4,"['2室1厅1卫', '低楼层 (共24层)', '101.16㎡', '平层', '81.43㎡', '板塔结合', '南', '钢混结构', '精装', '两梯五户', '集中供暖', '有']","['2020年06月07日', '一类经济适用房', '2011年09月27日', '普通住宅', '满五年', '共有', '已上传房本照片']",51180元/㎡,2005年建成,板楼/塔板结合,8栋
"['朝阳', '北苑']",北苑家园绣菊园,508,46102.2,"['3室1厅1卫', '中楼层 (共25层)', '110.19㎡', '平层', '90.05㎡', '塔楼', '东北', '钢混结构', '精装', '两梯十户', '集中供暖', '有']","['2020年06月07日', '商品房', '2016年10月10日', '普通住宅', '满两年', '共有', '已上传房本照片']",48707元/㎡,1999年建成,塔楼/板楼,13栋
"['昌平', '回龙观']",龙腾苑二区,460,49859.1,"['2室1厅1卫', '高楼层 (共6层)', '92.26㎡', '平层', '板楼', '南 北', '混合结构', '精装', '一梯两户', '自供暖']","['2020年06月07日', '商品房', '2011年03月30日', '普通住宅', '满五年', '非共有', '已上传房本照片']",43068元/㎡,2002年建成,板楼,29栋
"['海淀', '四季青']",美丽西园,949,85288,"['3室2厅2卫', '低楼层 (共6层)', '111.27㎡', '平层', '板楼', '南 西 北', '钢混结构', '精装', '一梯两户', '集中供暖']","['2020年06月07日', '商品房', '2005年04月04日', '普通住宅', '满五年', '共有', '已上传房本照片']",72358元/㎡,1998年建成,塔楼/板楼/塔板结合,13栋
"['朝阳', '红庙']",金台北街,460,65045.2,"['2室1厅1卫', '中楼层 (共16层)', '70.72㎡', '平层', '板楼', '南 北', '钢混结构', '简装', '一梯六户', '集中供暖', '有']","['2020年06月07日', '已购公房', '1999年08月01日', '普通住宅', '满五年', '非共有', '已上传房本照片']",67515元/㎡,1985年建成,板楼,5栋
